4.3197	5.3782	1	4.4949	5.5534	1	4.3802	5.4929	1	0.1604	4.403	5.2917	1	4.5814	5.4701	1	4.4187	5.3073	1	4.5658	5.4544	1
4.1135	5.2194	1	4.3111	5.417	1	4.1913	5.3392	1	0.1428	4.1956	5.1436	1	4.387	5.3349	1	4.2066	5.1545	1	4.376	5.3239	1
4.3567	5.467	1	4.6246	5.7349	1	4.4719	5.6197	1	0.153	4.4437	5.3841	1	4.7076	5.648	1	4.4622	5.4026	1	4.6891	5.6295	1
3.9754	5.1598	1	4.1175	5.302	1	4.0611	5.2162	1	0.1359	4.0501	5.0735	1	4.2038	5.2273	1	4.0655	5.089	1	4.1883	5.2118	1
4.5719	5.6213	1	4.6916	5.741	1	4.6137	5.6991	1	0.1685	4.6563	5.5289	1	4.7839	5.6565	1	4.6704	5.543	1	4.7699	5.6425	1
4.3854	5.4996	1	4.4631	5.5773	1	4.4	5.5628	1	0.1424	4.462	5.4175	1	4.5452	5.5007	1	4.4703	5.4258	1	4.537	5.4924	1
4.5747	5.7573	1	4.5388	5.7215	1	4.5706	5.7255	1	0.1457	4.665	5.6753	1	4.6208	5.6311	1	4.6582	5.6685	1	4.6276	5.6379	1
4.8628	6.0367	1	4.9471	6.121	1	4.8965	6.0873	1	0.1429	4.9476	5.9538	1	5.03	6.0362	1	4.9527	5.9589	1	5.0249	6.0311	1
4.7055	5.769	1	4.4339	5.4974	1	4.5242	5.6788	1	0.1446	4.7755	5.6852	1	4.5177	5.4274	1	4.7628	5.6724	1	4.5305	5.4402	1
4.7511	5.916	1	4.6136	5.7785	1	4.6951	5.8345	1	0.157	4.8464	5.8284	1	4.7013	5.6833	1	4.8318	5.8138	1	4.7159	5.6979	1
4.3186	5.5781	1	4.2366	5.4961	1	4.3202	5.4945	1	0.1334	4.4059	5.4974	1	4.3173	5.4088	1	4.3971	5.4887	1	4.326	5.4176	1
4.8048	5.9746	1	4.9264	6.0963	1	4.8327	6.0683	1	0.1329	4.8858	5.9002	1	5.0008	6.0152	1	4.8906	5.905	1	4.9961	6.0105	1
4.3889	5.6123	1	4.5233	5.7467	1	4.4671	5.6685	1	0.1356	4.4777	5.5352	1	4.6004	5.6579	1	4.481	5.5384	1	4.5972	5.6546	1
4.1145	5.2311	1	4.2417	5.3583	1	4.1891	5.2836	1	0.1575	4.2028	5.1435	1	4.3293	5.27	1	4.2125	5.1531	1	4.3196	5.2603	1
4.6772	5.9378	1	4.5552	5.8157	1	4.6183	5.8746	1	0.123	4.756	5.8614	1	4.6315	5.737	1	4.7473	5.8527	1	4.6402	5.7457	1
4.28	5.4711	1	4.1167	5.3078	1	4.1772	5.4106	1	0.1188	4.3487	5.3982	1	4.1896	5.2392	1	4.3411	5.3906	1	4.1972	5.2467	1
4.6843	5.8368	1	4.9565	6.109	1	4.8184	5.9749	1	0.1519	4.7765	5.754	1	5.0393	6.0168	1	4.7925	5.7699	1	5.0234	6.0008	1
4.5417	5.6194	1	4.6117	5.6893	1	4.5597	5.6713	1	0.1595	4.6268	5.5326	1	4.6984	5.6042	1	4.6332	5.539	1	4.692	5.5978	1
4.8512	5.9849	1	4.8844	6.0182	1	4.8424	6.0269	1	0.1374	4.9326	5.9105	1	4.9588	5.9367	1	4.9314	5.9093	1	4.96	5.938	1
5.255	6.3576	0	5.1537	6.2562	0	5.1448	6.3664	0	0.1381	5.3347	6.285	0	5.2262	6.1765	0	5.3242	6.2745	0	5.2368	6.1871	0
